Speed (parsecs/year),Distance (million parsecs)
0.008733612132209979,117.30504178865594
0.015341763266364229,217.00692003069958
0.016225609228775115,230.96078708735686
0.005281309189889825,85.28526241119799
0.012947438963058977,185.0512016847286
0.013886161244329228,212.8405806831852
0.011183732469215814,151.7275317882393
0.006008497057679845,82.61206655325827
0.008382281062864549,104.02869215801087
0.008120775476344783,124.77771831520133
0.01530466810110175,205.77598731771684
0.009382317666882696,128.83906127575548
0.0050111095389760215,64.38809186989043
0.004732331401166559,61.403012611192075
0.009359324795852235,131.7798909178574
0.007518668826960469,102.7150620823282
0.00734330986390149,98.5693914941736
0.007982511678548283,118.4274596974189
0.015006067349319509,221.98287903867745
0.007453982216461439,105.17172881034048
0.0046494650939727785,66.1200727954754
0.010950738042773816,155.63530752005397
0.014966213039533376,188.97404323916584
0.006738445883241985,93.4533064112383
0.01103657809462087,145.94977141597215
0.005003555307841867,63.603969817691365
0.00512894309786131,70.0273083842455
0.008430719377835386,134.87801991474294
0.006681115178224239,98.8000977439896
0.005043103046014258,68.58975588160807
0.007114914011665588,104.01801061811753
0.011176681322099804,168.59575096559973
0.0059057955670771215,97.84141983515127
0.005397193259883346,73.91952017550705
0.009665589837977964,139.8793982303369
0.007215469500972131,108.12343084378773
0.005132928528839922,63.17504508395156
0.016465961373946857,197.37298031698856
0.00520895828904731,75.1197893575317
0.008542618016850292,104.39403056718508
0.0052647543227478935,71.14334673328936
0.009183352689565782,156.47737987876027
0.005076519351911861,73.92081754456905
0.004598574206092028,68.03004797398411
0.01667749578742709,245.97279841643575
0.012048264419961114,184.87534735308762
0.017873125081011014,254.9916935859124
0.00947306286454958,153.42445032907784
0.012446807517822423,187.55429982834798
0.0046598885288399216,63.58883373454176
0.006867204147764096,97.59272406243204
0.0049051458198314975,68.36016129458244
0.011097892417368764,157.5339345236011
0.005303688917692806,70.78593283837073
0.00956503434867142,133.46332887221502
0.006775232663642257,96.00855905725555
0.0049051458198314975,58.1998382429231
0.007633633182112766,91.35691283552151
0.009289119896305898,133.55257604507062
0.008675976668826961,127.0732070898514
0.0046598885288399216,71.06797792617175
0.010576720674011664,156.9093765572674
0.01103657809462087,136.72626066011668
0.00760297602073882,112.52149706232795
0.008951891121192481,157.94771845150387
0.004997117303953338,77.74108227821158
0.005732889176928061,102.2492119312542
0.005978146467919636,89.40922614712696
0.007848233311730395,137.0706141461012
0.01033146338302009,147.4818793602567
0.016738810110174984,209.8513188300593
0.007357718729747245,108.45189773587015
0.010300806221646143,158.8835409495731
0.01045409202851588,147.36045018466803
0.00800151911860013,118.0547749019768
0.006468661049902786,85.5349584044274
0.00984094880103694,151.0771955603342
0.006775232663642257,96.47745094857456
0.01023949189889825,149.96436064708192
0.01045409202851588,154.35054534776145
0.012906664938431628,190.5868821937552
0.01765852495139339,260.6461602424757
0.0062847180816591065,83.84091587845738
0.012324178872326636,188.32441008276692
0.007970861957226183,119.19516674576984
0.007940204795852236,121.11382997664064
0.007327061568373298,101.62365921522398
0.019957812054439403,289.2931560952498
0.00702048995463383,109.48974228623986
0.00965700583279326,134.96689867426625
0.006591289695398572,96.94987771724443
0.007817576150356447,139.3267886591602
0.009963577446532729,145.41803874769258
0.009442405703175632,133.59683257308737
0.010024891769280623,165.51350768284053
0.01296797926117952,189.91758502679448
0.004690545690213869,87.38505135090256
0.007143118600129617,94.71652037835793
0.015052666234607909,221.83352300458512
0.013029293583927416,153.32760881171518
0.005886174983797796,88.5800029230465
0.009442405703175632,143.16183252323813
0.006499318211276734,93.20235933232566
0.00849203370058328,138.35687827080818
0.010270149060272194,156.59089554761084
0.006376689565780946,91.01045238977613
0.005303688917692806,70.14766332704271
0.01103657809462087,169.53515676892715
0.007143118600129617,109.56490938822846
0.0180570680492547,264.44143342394096
0.017873125081011014,258.0225303294134
0.00984094880103694,134.77687012887068
0.01600303823720026,216.20360038702304
0.009442405703175632,131.43191763993138
0.010086206092028515,154.29565931804828
0.007051147116007777,103.30670289573874
0.004598574206092028,75.15442578563514
0.00984094880103694,149.3043175841655
0.019712554763447836,272.33310869617196
0.009810291639662995,146.33164958109498
0.006407346727154892,87.21269356759504
0.0067139183408943615,93.28205309896609
0.009810291639662995,131.12921605378966
0.004629231367465975,80.38500768520501
0.005886174983797796,79.12477109690309
0.008154804925469864,116.0643164317582
0.011557749837977966,144.2257767181537
0.007572318859364873,96.10335859421544
0.007419033052495139,109.1129045183477
0.01122052106286455,156.40770038775258
0.00702048995463383,106.59214800580177
0.00956503434867142,150.16603454390395
0.004598574206092028,66.41744929244929
0.01045409202851588,142.59193181056582
0.007694947504860661,97.64613263688544
0.005794203499675956,74.97911879243263
0.009136489202624134,124.2179455329433
0.00985137740513069,119.02154324222704
0.008451788791245715,124.47850468061384
0.01439885156614609,199.01356951637155
0.005614930241350647,74.87743864111296
0.007414526167788598,102.43888789487087
0.004606864749646228,61.664938181463
0.008705415763421428,128.7151579254837
0.013788571103078002,204.21097702335393
0.010089998716471043,156.16021687127738
0.0062463121786285785,85.36675427750049
0.007042307913928535,106.35957424698385
0.008218938934656979,112.7275602977065
0.0054972224768919655,74.12487952925873
0.01483567343476346,217.35361938308884
0.017377511316430727,247.01573189957162
0.01957891519879783,290.5282194219225
0.013402977246269009,189.37088254199
0.018957090168992326,266.8080299478921
0.020368713771489442,298.14052436476084
