Frame 1 x,Frame 1 y,Frame 2 x,Frame 2 y,Frame 3 x,Frame 3 y,Frame 4 x,Frame 4 y,Frame 5 x,Frame 5 y,Frame 6 x,Frame 6 y,Frame 7 x,Frame 7 y,Frame 8 x,Frame 8 y,Frame 9 x,Frame 9 y,Frame 10 x,Frame 10 y,Frame 11 x,Frame 11 y,Frame 12 x,Frame 12 y,Frame 13 x,Frame 13 y,Frame 14 x,Frame 14 y,Frame 15 x,Frame 15 y,Frame 16 x,Frame 16 y,Frame 17 x,Frame 17 y,Frame 18 x,Frame 18 y,Frame 19 x,Frame 19 y,Frame 20 x,Frame 20 y,Frame 21 x,Frame 21 y,Frame 22 x,Frame 22 y,Frame 23 x,Frame 23 y,Frame 24 x,Frame 24 y,Frame 25 x,Frame 25 y,Frame 26 x,Frame 26 y,Frame 27 x,Frame 27 y,Frame 28 x,Frame 28 y,Frame 29 x,Frame 29 y,Frame 30 x,Frame 30 y,Frame 31 x,Frame 31 y,Frame 32 x,Frame 32 y,Frame 33 x,Frame 33 y,Frame 34 x,Frame 34 y,Frame 35 x,Frame 35 y,Frame 36 x,Frame 36 y,Frame 37 x,Frame 37 y,Frame 38 x,Frame 38 y,Frame 39 x,Frame 39 y,Frame 40 x,Frame 40 y,Frame 41 x,Frame 41 y,Frame 42 x,Frame 42 y,Frame 43 x,Frame 43 y,Frame 44 x,Frame 44 y,Frame 45 x,Frame 45 y,Movement type
0.522768255624,0.769731467076,0.536186342944,0.749445767338,0.518624899119,0.757196634546,0.517751636809,0.75684745388,0.504950635309,0.726008316027,0.500080203377,0.712113005911,0.46355464852,0.71235461281,0.498729905952,0.736871586151,0.514720332528,0.754352534144,0.517934771563,0.74816281617,0.508199614414,0.734278083823,0.500039736601,0.726940804521,0.492909863366,0.711889735513,0.480587410337,0.715754579009,0.476771612018,0.723531450838,0.504372367573,0.71731821498,0.463509820889,0.700310144097,0.463216865466,0.693279309146,0.474776522007,0.722122456363,0.512078864895,0.732669711885,0.506785268111,0.731242398262,0.497417424485,0.723702674329,0.505878728125,0.726614806161,0.515369665298,0.741874133652,0.544376310233,0.741176657901,0.513670133501,0.714378560363,0.509507762827,0.715221874081,0.519559357097,0.704945158268,0.511827826128,0.693609963926,0.511365824226,0.685024269063,0.510193966872,0.686122079938,0.51848609409,0.694124506638,0.524232436743,0.688170049925,0.531253817088,0.672905171455,0.53083288526,0.672029121798,0.521013097783,0.621036662133,0.481327770205,0.586982854105,0.450995890019,0.57672532894,0.474634004674,0.58575697613,0.465208971428,0.572517315666,0.430171755133,0.547155233451,0.429692846297,0.53189611459,0.415798896075,0.516734292568,0.402489546349,0.528652929808,0.413692497496,0.510434440016,vertical straight-line
0.179545830395,0.658985991356,0.177131543511,0.656834048921,0.168156704225,0.664802824082,0.176406611268,0.65471325645,0.167576867608,0.635559170355,0.138275907226,0.633620672242,0.143816870203,0.633303348328,0.1549665441,0.643993097133,0.169150971584,0.646888043039,0.138408616488,0.622860472472,0.141052151364,0.638817918125,0.129956756188,0.644284336148,0.141763183805,0.643458828273,0.127023902214,0.641121952795,0.133744923125,0.634580331169,0.114495982008,0.632740833959,0.0891233800623,0.63191729193,0.0836099163522,0.630900912019,0.0744499991591,0.621395557611,0.0726049600121,0.635247271464,0.0506362089031,0.620064279962,0.0467103851817,0.62066990565,0.0531714860635,0.645211922471,0.0374170746205,0.634351746426,0.0182680786542,0.615469665674,-0.0197022613101,0.608800176179,-0.0272989772509,0.605641027302,-0.0482872406923,0.594467561475,-0.0640001732614,0.588416462737,-0.0565593110466,0.582702817933,-0.088163258364,0.586422526471,-0.0929612679942,0.600560980127,-0.0928197615249,0.609785255466,-0.107120655754,0.624371892215,-0.115448546752,0.613027583259,-0.140709360374,0.614447578223,-0.148999444036,0.607538212835,-0.179288234792,0.582982886335,-0.196426220035,0.612174759298,-0.195264352933,0.58015094479,-0.230367872852,0.577834867722,-0.250168463622,0.550736574508,-0.274717093767,0.571828337435,-0.258795426716,0.590663190962,-0.256045358685,0.57879834724,horizontal straight-line
0.805813420595,0.651364665105,0.832203701353,0.666023403751,0.834636065615,0.645757302829,0.826684563049,0.645685378254,0.816670821282,0.625700557065,0.810289253171,0.637001361963,0.819372916668,0.635922173812,0.827566683536,0.637586824346,0.81376347175,0.64534646821,0.82447152797,0.632011625109,0.826729508982,0.643524448573,0.817461605859,0.638418325381,0.804468387711,0.63603979401,0.830122158896,0.652032779878,0.828967126233,0.658297302769,0.850648003149,0.678695699927,0.84537453871,0.679893095219,0.858147994075,0.677960724974,0.852066624285,0.673300740249,0.849921013035,0.668893485077,0.841420458024,0.681651996467,0.869216344523,0.685189958227,0.857928593049,0.692220309489,0.868461982089,0.683252224642,0.843773253963,0.66854080012,0.848834800317,0.674521942105,0.843265980273,0.663945602761,0.830000536234,0.655816565429,0.825752538501,0.654858168837,0.822623919993,0.660058446312,0.818283735165,0.643763304638,0.796938702398,0.629129955394,0.789690906288,0.617490207164,0.772314625213,0.606655674209,0.773608688692,0.605171992238,0.760060368884,0.579637489777,0.728992655118,0.576793568969,0.726033608249,0.584777024264,0.705394410782,0.57339307822,0.693345109488,0.579456042679,0.693248569955,0.581378414998,0.684605705398,0.576406442935,0.670060523488,0.566150922841,0.642557120335,0.569876432627,0.629914770194,0.56138695807,horizontal straight-line
0.839419588217,0.56451072997,0.853031034187,0.56003073447,0.84502387409,0.549988631494,0.824814195192,0.546812102986,0.821869410776,0.546200302105,0.820897701806,0.53627804205,0.800886599462,0.525634049783,0.801667209384,0.542531274443,0.806793020939,0.55365587032,0.799923629164,0.576862084038,0.810347614966,0.571102124314,0.801703946205,0.572939978219,0.773529486955,0.561475694318,0.772627545846,0.565349447368,0.773298138846,0.566373980518,0.727041696879,0.553928957236,0.723279224422,0.57900558483,0.731697933781,0.593158459247,0.727944736713,0.60650139733,0.725770188706,0.644593539743,0.72121758617,0.642741984659,0.718306304998,0.653460140779,0.702917015021,0.676261266432,0.724201366252,0.707003758661,0.711995126619,0.708004080115,0.70350464789,0.708526464689,0.697354637496,0.711636197934,0.674234703102,0.7371232659,0.688390183889,0.735324737955,0.682767002637,0.741957098417,0.671688480804,0.739555295156,0.634614185383,0.737214474156,0.605281306032,0.713472602139,0.592040570654,0.713161154388,0.561724665982,0.714786169569,0.53870769821,0.703583183676,0.531587803421,0.718057112283,0.55336320779,0.737859238554,0.539012911104,0.719494741161,0.513489399779,0.721537686451,0.503372980096,0.719414038606,0.504463150966,0.731781864771,0.514171301745,0.730937043461,0.518138817904,0.738487911464,0.503465862898,0.730266762401,horizontal straight-line
0.550399558419,0.724639119002,0.548864098659,0.727436743063,0.559091978596,0.757221218384,0.576802907364,0.763471333883,0.579115888091,0.752174815686,0.581021030452,0.771376280875,0.588351049308,0.773921780672,0.604139059531,0.782164999574,0.603875073203,0.768625857223,0.608750708984,0.747639762074,0.60198641507,0.732743035619,0.599201617532,0.717549227012,0.607302227537,0.721427195218,0.620327958115,0.682497744639,0.603376152005,0.66755983503,0.611820157433,0.641004677117,0.571499402542,0.605139018313,0.563333114819,0.556310291121,0.532991030126,0.523949523203,0.514681657872,0.500591052568,0.530536454826,0.486458109949,0.52275825064,0.453328915813,0.515001257192,0.412562910338,0.502188239501,0.390269515564,0.503147550013,0.368665146701,0.501019118475,0.346838880702,0.512556015647,0.312493093483,0.475739781764,0.27975523132,0.47617351897,0.257592199768,0.473331453374,0.237010216894,0.492565162066,0.245318003733,0.510207513607,0.23126052175,0.509311779724,0.214779580321,0.507777876045,0.202245685128,0.506741432324,0.192624107634,0.502327814634,0.170399065937,0.488535374781,0.143742703037,0.495342559227,0.156118867799,0.510498434638,0.171540354059,0.5388785977,0.160088937002,0.53148337654,0.171205730255,0.559240061653,0.159820562621,0.539760672364,0.153518251108,0.520628128581,0.133368127081,0.503184873776,0.112633057821,vertical straight-line
0.817344945742,0.577487147494,0.818105524997,0.600695384888,0.841542170284,0.631505813949,0.856671019876,0.622144541361,0.855591449845,0.630547503691,0.856780088417,0.630694850193,0.878073293538,0.659839651389,0.888044103237,0.681436196497,0.901301581158,0.688695234325,0.915775590549,0.684573090554,0.90819373985,0.682760853151,0.905189858408,0.690605970763,0.923576314143,0.711984928814,0.947354517697,0.727693920022,0.968970273253,0.745970105934,0.969895308697,0.767029686116,0.982539353638,0.769431296311,0.981774009163,0.770630938394,0.964423922696,0.778083547078,0.967062887229,0.777968353634,0.958750753613,0.782454891645,0.950320304392,0.784056559887,0.945538418266,0.805882923965,0.947890040027,0.828640662339,0.93729028729,0.819487863029,0.923711938245,0.818148968087,0.909354415098,0.816069357457,0.894628833713,0.838712949963,0.893462172343,0.842515596743,0.878771298957,0.840816131792,0.860812180339,0.835959095079,0.838975917975,0.843483891338,0.822255558659,0.836682194186,0.799131916211,0.827225426413,0.762887276969,0.815330855679,0.742680127924,0.83490006983,0.752297947031,0.862223303411,0.735717151383,0.87378917283,0.740337327161,0.887533318755,0.716515190699,0.870146882343,0.677056446647,0.857063311998,0.669510030039,0.881978597309,0.668774340499,0.878475112192,0.661603974445,0.877659331016,0.659203152395,0.892452600676,horizontal straight-line
0.694355064159,0.705304420363,0.69032861107,0.709857152498,0.68909570716,0.702967738631,0.691031126619,0.692560188334,0.685234844581,0.699502947049,0.683922038915,0.694973119642,0.687427972811,0.706646461665,0.678462365369,0.693640796913,0.678661003599,0.683601739242,0.678837827474,0.703742216124,0.725430305042,0.691532394917,0.702636409728,0.686956876495,0.711699871283,0.684107728735,0.722092905343,0.663363811117,0.717218860811,0.647527183792,0.717485027949,0.636864213623,0.719836703529,0.635480338216,0.727204258865,0.615242147167,0.727187613877,0.598071439327,0.733162626419,0.599743469588,0.73168829193,0.590308426615,0.741870631732,0.573008367603,0.757338144276,0.557945460713,0.774795957143,0.55607221581,0.767743641562,0.534378281365,0.765590164535,0.513113315617,0.765996733815,0.484906276752,0.758049966411,0.472306255693,0.757650478503,0.418313594894,0.732403318758,0.414464979413,0.748725559047,0.410113422818,0.74826094865,0.385666427282,0.75734817067,0.378541578014,0.75389919348,0.342198090177,0.76680448889,0.331065821553,0.755663461976,0.287826458144,0.747113840346,0.269113341985,0.75322621104,0.253499325728,0.74236537436,0.219320604139,0.740523911174,0.18921491426,0.735161158942,0.192998330858,0.748906401595,0.157407131124,0.724678529845,0.12692916164,0.7030872541,0.0796388688097,0.677245685852,0.0445080177842,vertical straight-line
0.830036294132,0.376533354316,0.825494528162,0.379629262607,0.821324526021,0.375277667479,0.818287242089,0.37902849175,0.824695314255,0.370983228248,0.811687604751,0.354255309123,0.79541062601,0.355960013343,0.810238089555,0.375135654616,0.799076212944,0.345092085776,0.802276969516,0.370210430166,0.829200643512,0.389282024381,0.836326933606,0.390856870085,0.843208950636,0.390073009211,0.829339795015,0.390484635188,0.819564870656,0.367067375472,0.803122294504,0.344724735708,0.789947217928,0.329950142121,0.772789583816,0.333885825185,0.793863443235,0.352426633106,0.811776145721,0.365187175731,0.811160075052,0.359930286761,0.80305612454,0.375552771215,0.820826747042,0.394229899996,0.839271860494,0.386159270018,0.84126460865,0.412007016629,0.836495976869,0.399314222466,0.850275744288,0.417768527023,0.846436145629,0.411977142633,0.851612826079,0.418673947506,0.853244887222,0.436994397433,0.863665985725,0.429569210655,0.881920513038,0.449198187509,0.882817787689,0.429320345508,0.837173325985,0.39855495365,0.803263651662,0.419752949626,0.818832833784,0.42576737961,0.811625680303,0.421715484012,0.797107445738,0.41071065737,0.757275985661,0.408683152705,0.746882447803,0.39957315104,0.731077559232,0.384069714769,0.70105297284,0.390033655053,0.693425257224,0.40790207312,0.685929517391,0.397796484317,0.669403436693,0.397253078845,horizontal straight-line
0.6783593201,0.865604252859,0.691678308074,0.886093049356,0.707179828849,0.874785308252,0.722300610535,0.908603929739,0.731923393113,0.881645046354,0.752106198563,0.946503013339,0.758302020456,0.892069202105,0.741602452525,0.881843176814,0.749827101627,0.882286779009,0.737853138478,0.863664142333,0.738950582327,0.884793459216,0.753340025572,0.877935762557,0.726519371154,0.897716350822,0.722508652246,0.900148725216,0.730155398053,0.908016398415,0.731777609512,0.899506101247,0.730321017922,0.919989860673,0.745183996621,0.939333512458,0.759044571777,0.95408981524,0.77855176864,0.953402166699,0.779168388993,0.948338381214,0.782374023993,0.950210043846,0.762915679752,0.91672416085,0.760962536515,0.905514437999,0.7695384814,0.927677793217,0.790742062011,0.928865915813,0.787085157626,0.916171641534,0.780498045407,0.888070777077,0.759196753379,0.837985479522,0.737652802295,0.801863565759,0.724377256333,0.80521137716,0.735708251558,0.789248290337,0.737374500576,0.76781098064,0.732591759436,0.757009351323,0.734580215745,0.734220259094,0.718283097063,0.683047962167,0.706957163798,0.668196144815,0.700271496604,0.640176327147,0.699281670103,0.622030407124,0.710824486437,0.612552795018,0.69845272977,0.582319774531,0.707467066219,0.570250088728,0.700208810487,0.532020538122,0.699765065038,0.508313629298,0.692818482868,0.500515948058,vertical straight-line
0.713981533329,0.538961976866,0.718805970726,0.555253467089,0.717326754068,0.550090733478,0.709285924747,0.553945484429,0.694656383604,0.551904588483,0.722155299035,0.569930827925,0.716433118572,0.561755918792,0.729592280218,0.568899126773,0.712462856832,0.54636060559,0.687279123913,0.526130836504,0.667605960344,0.51422535181,0.648999831422,0.498559871865,0.643173517829,0.5114533057,0.652433937197,0.526422195269,0.654915595477,0.523601602168,0.63982240458,0.521737922731,0.639384559042,0.531086435412,0.62098009234,0.550770910662,0.629269731109,0.563339815601,0.620013805806,0.560700318823,0.600245013473,0.564592026564,0.588331381168,0.573062273607,0.558881413408,0.579050749507,0.558500568956,0.573061779601,0.535826814163,0.5681827953,0.506621583761,0.543842959889,0.477200936894,0.548364672605,0.457493610931,0.532347473718,0.43442664371,0.529462680474,0.3951155408,0.501672257964,0.353570155822,0.484057149531,0.335190195021,0.49508144568,0.314502518589,0.491764374376,0.307351163097,0.510619408049,0.302822896699,0.522343124897,0.294025726327,0.52287726263,0.262930564064,0.545938928962,0.262343547413,0.540086792691,0.248109654902,0.619053194889,0.265720654783,0.661141195876,0.254540122244,0.667108814594,0.248404274843,0.649494296564,0.231327180438,0.625379903601,0.205416089887,0.638895797474,0.221091220898,0.63300791446,horizontal straight-line
